"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.954724437e1,-3.523840008e0,2.454602659e-2,-1.656419715e0,3.893812680e0
2.955729637e1,-4.213514709e0,-9.733549994e-1,-3.250437945e0,5.409849627e0
2.956734837e1,-4.895485995e0,-1.879959939e0,-4.457913705e0,6.882806630e0
2.957740037e1,-5.435866370e0,-2.382031696e0,-4.936135254e0,7.719336075e0
2.958745337e1,-5.734232243e0,-2.490629109e0,-4.907806664e0,7.948032399e0
2.959750538e1,-5.858830562e0,-2.563530439e0,-4.660979319e0,7.913426064e0
2.960755737e1,-5.890362257e0,-2.705369273e0,-4.458180046e0,7.867068052e0
2.961760937e1,-5.525623469e0,-2.599476782e0,-4.483301146e0,7.575604493e0
2.962766137e1,-4.719111167e0,-2.613573250e0,-4.482628716e0,7.013895889e0
2.963771437e1,-3.560468429e0,-2.807168713e0,-4.112771569e0,6.121439503e0
2.964776637e1,-2.334607999e0,-3.068463238e0,-3.606629565e0,5.279549032e0
2.965781837e1,-1.252852639e0,-3.304210694e0,-3.354573055e0,4.872433522e0
2.966787037e1,-3.559008671e-1,-3.560443286e0,-3.513517918e0,5.014801091e0
2.967792237e1,5.689858308e-1,-3.767984358e0,-4.610040715e0,5.981130862e0
2.968797537e1,8.840102752e-1,-3.869803094e0,-6.130523776e0,7.303435624e0
2.969802737e1,-1.272406751e-1,-4.108420948e0,-7.223954272e0,8.311487725e0
2.970807937e1,-1.894247026e0,-3.976238791e0,-6.762747536e0,8.070526684e0
2.971813137e1,-3.341340221e0,-3.337336925e0,-5.141226343e0,6.981015724e0
2.972818337e1,-4.291117201e0,-2.727188158e0,-3.523872460e0,6.186187776e0
2.973823637e1,-4.981897318e0,-2.446483800e0,-2.481629659e0,6.079726115e0
2.974828837e1,-4.924412171e0,-3.162392326e0,-1.719247317e0,6.099702599e0
2.975834037e1,-4.139940656e0,-4.396186988e0,5.016414016e-1,6.059472978e0
2.976839238e1,-2.859629931e0,-5.345491805e0,3.268174889e0,6.887142592e0
2.977844437e1,-1.335038909e0,-5.237235870e0,4.903838743e0,7.297849194e0
2.978849737e1,3.955232815e-1,-4.533404768e0,5.585772607e0,7.204793756e0
2.979854937e1,1.762419795e0,-4.465029767e0,5.480239720e0,7.285303133e0
2.980860137e1,2.679890031e0,-4.523256925e0,4.616211866e0,6.996504540e0
2.981865337e1,3.153266284e0,-4.435266854e0,3.172470002e0,6.299146469e0
2.982870537e1,3.807390499e0,-4.579759154e0,1.299513273e0,6.095830630e0
2.983875838e1,5.188526809e0,-4.989543137e0,-1.379723039e0,7.329391982e0
2.984881037e1,6.415470874e0,-5.122848544e0,-1.066279535e0,8.278816086e0
2.985886237e1,4.939610839e0,-4.382818499e0,2.789802482e0,7.168810998e0
2.986891437e1,3.645617337e0,-2.901794788e0,3.420015385e0,5.779917300e0
2.987896637e1,2.745436441e0,-1.784925143e0,5.532134052e-1,3.321057676e0
2.988901937e1,1.356550815e0,-1.086371738e0,-2.206506322e0,2.808754851e0
2.989907137e1,-1.033463207e-1,-4.916537726e-1,-1.247801667e0,1.345144191e0
2.990912337e1,-1.707050756e0,-5.632798254e-2,2.187344119e0,2.775188177e0
2.991917537e1,-2.836091380e0,3.832183278e-1,4.866656299e0,5.645760722e0
2.992922821e1,-3.095046435e0,5.459317213e-1,5.323374127e0,6.181882074e0
2.993928021e1,-2.142442034e0,7.842730021e-1,5.130870924e0,5.615245182e0
2.994933221e1,-1.698156994e0,1.062992231e0,5.457615674e0,5.813712970e0
2.995938421e1,-1.257275326e0,1.397279888e0,5.442571957e0,5.758013706e0
2.996943621e1,-2.056856047e-1,1.749438976e0,5.385724157e0,5.666468741e0
2.997948921e1,1.673790331e-1,2.223109052e0,5.898646592e0,6.305890993e0
2.998954121e1,7.944174828e-1,2.773385839e0,6.353018517e0,6.977364290e0
2.999959321e1,1.498607750e0,3.367110363e0,6.635247245e0,7.590109577e0
3.000964521e1,1.515990353e0,3.897011942e0,6.992414473e0,8.147317901e0
3.001969721e1,1.327610314e0,4.549983963e0,7.179196175e0,8.602660108e0
3.002975021e1,1.704602234e0,5.260255188e0,7.218373690e0,9.092902295e0
3.003980221e1,2.505846487e0,5.969254060e0,7.213453842e0,9.692532021e0
3.004985421e1,3.465004447e0,6.591438151e0,7.018249226e0,1.023274816e1
3.005990621e1,4.224173014e0,7.168528515e0,6.667006397e0,1.066210172e1
3.006995821e1,4.615831797e0,7.847389668e0,6.148959462e0,1.098622457e1
3.008001121e1,4.448465189e0,8.488656732e0,5.618415273e0,1.110912804e1
3.009006321e1,4.182323029e0,9.050556614e0,4.959901847e0,1.113575445e1
3.010011521e1,3.817796203e0,9.379588795e0,4.184548772e0,1.095731273e1
3.011016721e1,3.140545374e0,9.302430106e0,3.277293037e0,1.035079131e1
3.012021921e1,2.677124005e0,8.712641344e0,9.346706977e-1,9.162462630e0
3.013027221e1,2.600583075e0,7.502377632e0,-4.623694840e0,9.188430575e0
3.014032421e1,3.021251942e0,5.505364037e0,-1.105136856e1,1.271100875e1
3.015037621e1,4.522117010e0,2.195910144e0,-1.557369285e1,1.636494646e1
3.016042821e1,5.877852724e0,-3.891382243e0,-1.462368520e1,1.623404378e1
3.017048121e1,1.970570732e0,-1.390952032e1,-1.328759409e1,1.933696101e1
3.018053321e1,-5.875035535e0,-2.293109579e1,-9.176903250e0,2.538831916e1
3.019058521e1,-6.751842479e0,-2.419681917e1,-3.194527161e0,2.532347604e1
3.020063721e1,-5.844869750e0,-1.774705497e1,-1.460540622e0,1.874176196e1
3.021068921e1,-4.431351559e0,-7.880205996e0,-1.862153706e0,9.230500506e0
3.022074221e1,-1.584108515e0,-2.178685416e0,-2.057456556e0,3.389571862e0
3.023079421e1,2.023319341e-1,1.690172768e0,-1.635364769e0,2.360516919e0
3.024084621e1,1.130609725e0,5.006552103e0,-2.130441209e0,5.557213515e0
3.025089821e1,2.000466961e0,8.000117771e0,-2.025969884e0,8.491660991e0
3.026095021e1,2.926834905e0,1.043279629e1,7.472741604e-2,1.083582878e1
3.027100321e1,3.886137875e0,1.090741245e1,4.585551699e0,1.245395513e1
3.028105521e1,4.643802538e0,9.128374284e0,7.395306342e0,1.263260365e1
3.029110721e1,5.557156334e0,5.935321498e0,6.440497541e0,1.037256171e1
3.030115921e1,6.468064824e0,-9.587574255e-1,5.435204465e0,8.502736380e0
3.031121121e1,6.204490469e0,-8.961349154e0,8.281426731e0,1.368880964e1
3.032126421e1,5.134457021e0,-1.173044314e1,7.684920688e0,1.493398644e1
3.033131621e1,2.717763616e0,-1.332674470e1,1.917330225e0,1.373552033e1
3.034136821e1,-1.400376574e0,-1.050345639e1,1.556981527e0,1.071017470e1
3.035142021e1,-3.688817444e0,-6.114476677e0,3.936931176e0,8.154362406e0
3.036147221e1,-3.693090004e0,-1.985567670e0,6.314749660e0,7.580069658e0
3.037152521e1,-1.879951461e0,1.205528052e0,8.148121909e0,8.448633382e0
3.038157721e1,1.814568992e-1,2.700035443e0,1.005922470e1,1.041686707e1
3.039162921e1,1.658293456e0,2.994522273e0,9.771844579e0,1.035403531e1
3.040168121e1,2.006202495e0,2.686737120e0,7.707244188e0,8.405059058e0
3.041173321e1,1.736877110e0,1.837154227e0,5.147257161e0,5.734643322e0
3.042178621e1,1.323178124e0,7.378268141e-1,2.975147524e0,3.338666133e0
3.043183821e1,5.548437551e-1,-4.735753512e-1,1.774980783e0,1.919031523e0
3.044189021e1,-2.756302176e-1,-1.875860456e0,1.211013325e0,2.249750596e0
3.045194221e1,-1.032593434e0,-3.037318629e0,5.953307533e-1,3.262816630e0
3.046199421e1,-1.787881203e0,-3.179966717e0,-8.853959191e-1,3.754015644e0
3.047204721e1,-2.138734315e0,-1.825420620e0,-2.415974783e0,3.707192881e0
3.048209921e1,-1.996835547e0,-2.271409392e-1,-2.257169083e0,3.022210694e0
3.049215121e1,-1.719269097e0,1.133420774e0,-1.061894708e0,2.316926682e0
3.050220321e1,-1.684972839e0,1.797274463e0,-2.904148658e-1,2.480659137e0
3.051225521e1,-2.012648757e0,1.660192339e0,-1.180143535e-1,2.611689302e0
3.052230821e1,-2.003304030e0,1.627629195e0,-3.345859388e-1,2.602758456e0
3.053236021e1,-1.777730437e0,1.884117894e0,-6.339936396e-1,2.666865891e0
3.054241221e1,-1.626291937e0,2.484418781e0,-8.258409313e-1,3.082073228e0
3.055246421e1,-1.599141268e0,3.170535743e0,-7.345317619e-1,3.626166930e0
3.056251721e1,-1.683783515e0,3.197359845e0,-8.854310024e-1,3.720514073e0
3.057256921e1,-1.761360864e0,1.972299169e0,-1.474100608e0,3.027429389e0
3.058262121e1,-1.573149517e0,2.956936955e-2,-2.379989263e0,2.853072492e0
3.059267321e1,-7.868853188e-1,-9.890202749e-1,-3.465079876e0,3.688377442e0
3.060272521e1,7.278581885e-1,-6.723520321e-1,-4.116787144e0,4.234356053e0
3.061277821e1,2.219616803e0,-1.223179042e-2,-3.977132245e0,4.554605281e0
3.062283021e1,2.823973318e0,5.111045355e-1,-3.303931782e0,4.376301906e0
3.063288221e1,2.360616853e0,9.701986724e-1,-2.593562908e0,3.638731366e0
3.064293421e1,1.192451924e0,1.367391846e0,-1.818327363e0,2.568660438e0
3.065298621e1,-5.226657964e-2,1.472928241e0,-9.605462350e-1,1.759232352e0
3.066303921e1,-1.039428317e0,1.390450925e0,-1.900586285e-1,1.746392649e0
3.067309121e1,-1.761891207e0,1.206163645e0,4.365227151e-1,2.179367670e0
3.068314321e1,-2.225836486e0,9.464718407e-1,8.384823923e-1,2.559923774e0
3.069319521e1,-2.611096661e0,5.877194327e-1,9.934289293e-1,2.854845170e0
3.070324721e1,-3.191459127e0,1.843293804e-1,6.672906822e-1,3.265679950e0
3.071330021e1,-3.896330449e0,-3.923271203e-1,-1.739856559e-1,3.919895732e0
3.072335221e1,-4.834677292e0,-1.073620130e0,-1.486791112e0,5.170813525e0
3.073340421e1,-5.862741179e0,-1.784425791e0,-3.374506506e0,6.995941945e0
3.074345621e1,-6.822285640e0,-2.316559253e0,-5.395587240e0,9.001243792e0
3.075350821e1,-7.303539555e0,-2.308759652e0,-6.574255523e0,1.009420115e1
3.076356121e1,-7.079478344e0,-1.960754426e0,-6.574830304e0,9.858598535e0
3.077361321e1,-6.364097822e0,-1.566726351e0,-5.660324022e0,8.660002343e0
3.078366521e1,-5.103268558e0,-1.492905253e0,-4.579281144e0,7.017259570e0
3.079371721e1,-3.881363624e0,-2.109058526e0,-3.670150208e0,5.743092720e0
3.080376921e1,-2.891631743e0,-2.928148774e0,-2.480568097e0,4.805081421e0
3.081382221e1,-1.993507020e0,-3.747368245e0,-1.352238786e0,4.454816353e0
3.082387421e1,-1.305991111e0,-4.232414664e0,-1.089280728e0,4.561302355e0
3.083392621e1,-8.135757387e-1,-4.142012032e0,-1.846633734e0,4.607409826e0
3.084397821e1,-3.814185548e-1,-3.989330122e0,-3.476359155e0,5.305215162e0
3.085403021e1,-5.670524490e-1,-4.108168348e0,-5.414207114e0,6.819987854e0
3.086408321e1,-1.468319319e0,-4.250757964e0,-6.343867625e0,7.776217676e0
3.087413521e1,-2.616812607e0,-4.105880917e0,-5.998322908e0,7.725661398e0
3.088418721e1,-3.207057452e0,-3.900898587e0,-5.015732231e0,7.117569606e0
3.089423921e1,-3.148339713e0,-3.865986031e0,-4.262968705e0,6.559786057e0
3.090429221e1,-2.683173242e0,-4.385445653e0,-3.621464828e0,6.288605547e0
3.091434421e1,-1.690590551e0,-5.095040941e0,-1.742344111e0,5.643872925e0
3.092439621e1,-2.171641275e-2,-5.132780625e0,1.231187535e0,5.278421288e0
3.093444783e1,1.727826205e0,-4.773814209e0,3.264914482e0,6.036087480e0
3.094449983e1,2.878988308e0,-4.673309927e0,4.320643301e0,6.985438990e0
3.095455283e1,3.368827105e0,-4.939088098e0,4.752273066e0,7.637256484e0
3.096460483e1,3.766885666e0,-4.843697791e0,4.360750523e0,7.527747408e0
3.097465683e1,4.151640058e0,-4.606808959e0,3.400841196e0,7.072801764e0
3.098470883e1,4.729454599e0,-4.466372287e0,2.568031626e0,6.993640586e0
3.099476083e1,5.764933634e0,-4.318029596e0,1.150355480e0,7.294049432e0
3.100481383e1,7.431271396e0,-4.495769164e0,2.138076649e0,8.944669178e0
3.101486583e1,5.587874097e0,-4.127956495e0,3.557019156e0,7.804918131e0
3.102491783e1,4.207777129e0,-2.224401287e0,1.783619460e0,5.082779537e0
3.103496983e1,2.899849127e0,-7.249366271e-1,-1.939784703e0,3.563344323e0
3.104502183e1,1.521033869e0,4.455578327e-3,-3.366557801e0,3.694221881e0
3.105507483e1,-1.209946976e-1,6.128840947e-1,-1.259078754e0,1.405541155e0
3.106512683e1,-1.679527619e0,1.161659317e0,2.088419463e0,2.920917877e0
3.107517883e1,-3.192536769e0,1.587506186e0,4.332560511e0,5.611020183e0
3.108523083e1,-3.782755887e0,1.881453903e0,4.639175929e0,6.274636578e0
3.109528283e1,-3.005412712e0,2.139762840e0,4.586532277e0,5.886201569e0
3.110533583e1,-2.117745150e0,2.251359875e0,4.548725642e0,5.499488228e0
3.111538783e1,-1.516804870e0,2.149845194e0,4.534375405e0,5.242431849e0
3.112543983e1,-7.849523024e-1,2.203096957e0,4.462970670e0,5.038640046e0
3.113549183e1,2.099533412e-1,2.459488007e0,4.600576411e0,5.220963990e0
3.114554383e1,8.703877245e-1,2.780904774e0,5.264452320e0,6.017097671e0
3.115559683e1,1.236829806e0,3.138929204e0,5.962906322e0,6.851195248e0
3.116564883e1,1.240458880e0,3.619542848e0,6.570813852e0,7.603645398e0
3.117570083e1,1.318055379e0,4.335002893e0,6.889709299e0,8.246066595e0
3.118575283e1,1.461984592e0,5.206173706e0,7.051010005e0,8.885853122e0
3.119580483e1,2.069944600e0,6.247516621e0,6.958660251e0,9.578052363e0
3.120585783e1,2.672939738e0,7.172956612e0,6.852142108e0,1.027364419e1
3.121590983e1,3.117465537e0,7.827433705e0,6.564274911e0,1.068068420e1
3.122596183e1,3.205984196e0,8.304765893e0,6.018171281e0,1.074550403e1
3.123601383e1,3.685182522e0,8.814150762e0,5.006646827e0,1.078593233e1
3.124606683e1,3.751468605e0,9.201400160e0,4.041165689e0,1.072708263e1
3.125611883e1,3.241036792e0,9.267922179e0,3.180492967e0,1.032057346e1
3.126617083e1,2.532290520e0,8.839942830e0,1.964158090e0,9.402925158e0
3.127622283e1,2.131816767e0,7.767058865e0,-1.122291183e0,8.132120488e0
3.128627483e1,2.485770072e0,6.238122484e0,-7.641754203e0,1.017298542e1
3.129632783e1,3.781352847e0,3.932655984e0,-1.472069402e1,1.569914790e1
3.130637983e1,6.673773379e0,-7.909470141e-1,-1.807359740e1,1.928262875e1
3.131643183e1,5.573808035e0,-1.000455324e1,-1.590067032e1,1.959565611e1
3.132648383e1,-3.218118338e0,-2.032386443e1,-1.179466428e1,2.371771187e1
3.133653583e1,-8.208990254e0,-2.342025514e1,-5.373760754e0,2.539238422e1
3.134658883e1,-8.297857407e0,-1.817229957e1,-2.420785872e0,2.012329778e1
3.135664083e1,-6.386592060e0,-8.578716717e0,-1.789676883e0,1.084370241e1
3.136669283e1,-3.466684937e0,-2.425339099e0,-1.610069129e0,4.526863903e0
3.137674483e1,-1.664877420e0,1.217254059e0,-1.910865105e0,2.811570685e0
3.138679683e1,-3.809826449e-3,3.839313957e0,-2.779307022e0,4.739714517e0
3.139684983e1,1.699852541e0,5.859853240e0,-1.785580616e0,6.357332521e0
3.140690183e1,3.362633734e0,7.113971069e0,1.884623971e0,8.091211128e0
3.141695383e1,5.348735256e0,6.457235196e0,6.544685569e0,1.063662373e1
3.142700583e1,6.990412386e0,4.237957824e0,7.323970896e0,1.097573239e1
3.143705783e1,8.337001008e0,-1.611969767e0,5.620603302e0,1.018308469e1
3.144711083e1,8.470758989e0,-7.829641614e0,6.075973932e0,1.303742708e1
3.145716283e1,6.655740566e0,-9.099411271e0,6.847376043e0,1.319032701e1
3.146721483e1,3.467943550e0,-8.255430595e0,4.278000727e0,9.923711856e0
3.147726683e1,-8.019327629e-1,-5.718037210e0,4.411688249e0,7.266501146e0
3.148731883e1,-3.347734444e0,-2.523820243e0,5.676838898e0,7.057159089e0
3.149737183e1,-3.253560943e0,7.171668470e-1,7.144340338e0,7.882993465e0
3.150742383e1,-1.005542752e0,3.026894798e0,8.329234736e0,8.919044771e0
3.151747583e1,8.691190249e-1,4.167688910e0,9.546230932e0,1.045253671e1
3.152752783e1,2.459448831e0,4.168222761e0,9.728866959e0,1.086617789e1
3.153757983e1,3.039474497e0,3.226065581e0,8.407903175e0,9.504669387e0
3.154763283e1,2.768751921e0,1.152064036e0,6.374570185e0,7.044741570e0
3.155768483e1,1.826927447e0,-1.441449755e0,4.383542969e0,4.962951769e0
3.156773683e1,2.696042964e-1,-4.294026775e0,2.997571596e0,5.243737970e0
3.157778883e1,-1.659260585e0,-6.417672350e0,2.344981399e0,7.031258909e0
3.158784083e1,-3.126035509e0,-6.927591071e0,1.923539822e0,7.839873818e0
3.159789383e1,-3.667870671e0,-5.369570054e0,5.629325008e-1,6.527055295e0
3.160794583e1,-4.055318289e0,-2.539620590e0,-2.251131248e0,5.287993104e0
3.161799783e1,-3.787793263e0,2.768837875e-1,-3.127114320e0,4.919642914e0
3.162804983e1,-2.980872533e0,2.210386096e0,-1.977320173e0,4.204902236e0
3.163810283e1,-2.039239848e0,2.676714408e0,-7.966001022e-1,3.458015457e0
3.164815483e1,-1.456406348e0,2.529149396e0,-1.311612332e-1,2.921458435e0
3.165820683e1,-1.259254901e0,2.399484465e0,7.378082491e-2,2.710847140e0
3.166825883e1,-1.060950675e0,2.445139525e0,-1.672911787e-1,2.670638495e0
3.167831083e1,-9.244605821e-1,2.862168208e0,-5.827628211e-1,3.063698210e0
3.168836383e1,-7.955317428e-1,3.565623334e0,-5.606075017e-1,3.696054827e0
3.169841583e1,-7.446417439e-1,3.837001383e0,-3.314084888e-2,3.908729878e0
3.170846783e1,-6.319062567e-1,3.251918460e0,1.215045565e-1,3.314972480e0
3.171851983e1,-5.006833719e-1,1.538412378e0,8.266201459e-2,1.619947374e0
3.172857183e1,-2.925037470e-1,-8.390754461e-2,-1.769484401e-1,3.520080518e-1
3.173862483e1,-3.615603872e-2,-5.970135820e-1,-1.135099071e0,1.283036390e0
3.174867683e1,4.864240229e-1,-5.016408169e-1,-2.449786892e0,2.547490462e0
3.175872883e1,1.361678824e0,-1.399127609e-1,-3.537446771e0,3.793056084e0
3.176878083e1,2.383972679e0,2.422144765e-1,-4.075728580e0,4.727954848e0
3.177883283e1,2.765647050e0,6.015679783e-1,-4.092813560e0,4.976124041e0
3.178888583e1,2.200459570e0,9.379863614e-1,-3.600077468e0,4.322314022e0
3.179893783e1,8.965087717e-1,1.014052205e0,-2.667098662e0,2.990893700e0
3.180898983e1,-3.802123473e-1,9.452678990e-1,-1.511983695e0,1.823235455e0
3.181904183e1,-1.382350777e0,8.087283969e-1,-5.478934622e-1,1.692667285e0
3.182909383e1,-2.110886950e0,7.067026699e-1,-3.682225585e-2,2.226348638e0
3.183914683e1,-2.677084829e0,5.763816816e-1,2.640332155e-1,2.751129325e0
3.184919883e1,-3.372880687e0,2.166223830e-1,3.848824453e-1,3.401673689e0
3.185925083e1,-4.238411861e0,-3.871973580e-1,-4.228238583e-1,4.277012615e0
3.186930283e1,-5.275748556e0,-1.374846461e0,-2.133977605e0,5.854706315e0
3.187935483e1,-6.461596050e0,-2.465774934e0,-3.953331739e0,7.966247634e0
3.188940783e1,-7.314511855e0,-3.071164652e0,-5.338924212e0,9.562334848e0
3.189945983e1,-7.410414378e0,-2.778714992e0,-5.955199692e0,9.904539446e0
3.190951183e1,-6.728565883e0,-2.174905191e0,-5.670047357e0,9.063842919e0
3.191956383e1,-5.606476429e0,-1.822875912e0,-4.854984379e0,7.637167528e0
3.192961646e1,-4.255546834e0,-1.991694383e0,-4.112046514e0,6.243833110e0
3.193966946e1,-2.845024171e0,-2.627306605e0,-3.057228983e0,4.933918482e0
3.194972146e1,-1.605378785e0,-3.159055905e0,-1.718820616e0,3.938428565e0
3.195977346e1,-4.440548059e-1,-3.406019490e0,-1.349480070e0,3.690426790e0
3.196982546e1,3.163786595e-1,-3.542489410e0,-2.065158362e0,4.112688383e0
3.197987746e1,1.185819866e0,-3.688171034e0,-3.865565324e0,5.472784447e0
3.198993046e1,9.737416466e-1,-3.898840367e0,-6.212549686e0,7.398979835e0
3.199998246e1,-7.906948529e-1,-4.505374970e0,-7.450470729e0,8.742603505e0
3.201003446e1,-2.832792089e0,-4.651909118e0,-6.797336740e0,8.710267288e0
3.202008646e1,-4.211807322e0,-4.211022626e0,-5.305127306e0,7.975989481e0
3.203013946e1,-5.058946663e0,-3.377301475e0,-3.552019787e0,7.043859110e0
3.204019146e1,-5.336541472e0,-2.601938460e0,-2.489331611e0,6.437820322e0
3.205024346e1,-4.970458410e0,-2.763180109e0,-2.033025427e0,6.039355388e0
3.206029546e1,-3.827134499e0,-3.754666155e0,-1.229172438e-1,5.362796384e0
3.207034746e1,-1.958675156e0,-4.551906527e0,2.455038861e0,5.530233016e0
3.208040046e1,3.222965533e-1,-4.227877225e0,3.922514573e0,5.776239389e0
3.209045246e1,1.960343805e0,-3.804378013e0,4.745061110e0,6.389980035e0
3.210050446e1,2.739199216e0,-4.227749171e0,5.014147636e0,7.107654459e0
3.211055646e1,3.303791157e0,-4.459044557e0,4.471087482e0,7.126621755e0
3.212060846e1,3.910855810e0,-4.726533038e0,3.317979133e0,6.974517421e0
3.213066146e1,4.572345177e0,-5.119713852e0,1.516981748e0,7.029867991e0
3.214071346e1,5.819312739e0,-5.705020723e0,-1.922062815e0,8.372931845e0
3.215076546e1,7.391041968e0,-5.937266867e0,-2.206709951e0,9.733869119e0
3.216081746e1,5.265852728e0,-4.681006032e0,2.412251276e0,7.447145671e0
3.217086946e1,2.915909674e0,-2.577322851e0,3.805744507e0,5.443235579e0
3.218092246e1,1.992575266e0,-8.644792593e-1,1.028539267e0,2.403242311e0
3.219097446e1,9.870848465e-1,9.701641738e-2,-1.652881419e0,1.927632139e0
3.220102646e1,-3.645327096e-1,7.231508875e-1,-8.262444623e-1,1.156940454e0
3.221107846e1,-1.211733410e0,1.194567447e0,1.883549545e0,2.538316003e0
3.222113046e1,-2.124715908e0,1.701796448e0,4.425917741e0,5.196082822e0
3.223118346e1,-2.873783994e0,1.926197382e0,5.053368419e0,6.124165509e0
3.224123546e1,-2.326434323e0,2.142024543e0,4.931572087e0,5.858410113e0
3.225128746e1,-1.683839648e0,2.081447389e0,4.979411666e0,5.653519235e0
3.226133946e1,-1.491691517e0,1.868398240e0,5.139936447e0,5.668774316e0
3.227139146e1,-1.111143174e0,1.681239392e0,5.037261679e0,5.425422589e0
3.228144446e1,-2.601006706e-1,1.874810296e0,5.095128064e0,5.435337708e0
3.229149646e1,6.429877536e-1,2.383399944e0,5.504152493e0,6.032389511e0
3.230154846e1,1.179824643e0,3.007211316e0,5.976361935e0,6.793541644e0
3.231160046e1,1.247061995e0,3.741016999e0,6.421988765e0,7.536067377e0
3.232165246e1,1.162198796e0,4.582796198e0,6.665123593e0,8.171695023e0
3.233170546e1,1.303093377e0,5.396528642e0,6.807925463e0,8.784555928e0
3.234175746e1,1.667048638e0,6.071950462e0,6.957769135e0,9.383932274e0
3.235180946e1,2.483597539e0,6.529096307e0,6.883505988e0,9.807140767e0
3.236186146e1,3.502803188e0,6.939419403e0,6.607591669e0,1.020222718e1
3.237191346e1,4.068678592e0,7.362337986e0,6.038004452e0,1.035449969e1
3.238196646e1,4.256595240e0,7.915703858e0,5.314859996e0,1.044148971e1
3.239201846e1,4.082833824e0,8.341788123e0,4.610764015e0,1.036890090e1
3.240207046e1,3.757132218e0,8.498611616e0,3.929770383e0,1.008888186e1
3.241212246e1,3.213729125e0,8.122209973e0,2.968867030e0,9.225644756e0
3.242217446e1,2.746017947e0,7.122660032e0,3.558039495e-1,7.641956356e0
3.243222746e1,2.644496542e0,5.681939424e0,-5.214820569e0,8.153045513e0
3.244227946e1,3.054777246e0,3.494434653e0,-1.165555902e1,1.254570817e1
3.245233146e1,4.921025464e0,-5.118120486e-1,-1.774340981e1,1.842028868e1
3.246238346e1,6.262842758e0,-7.412234032e0,-1.692147606e1,1.950642881e1
3.247243646e1,1.126715260e0,-1.667331204e1,-1.269023084e1,2.098358360e1
3.248248846e1,-5.656290613e0,-2.210203546e1,-6.733705001e0,2.378731548e1
3.249254046e1,-7.747532088e0,-1.917142033e1,-2.209418089e0,2.079541149e1
3.250259246e1,-7.295828832e0,-1.051371708e1,-1.280367443e0,1.286105384e1
3.251264446e1,-4.055473533e0,-3.696143128e0,-1.643419601e0,5.727928734e0
3.252269746e1,-1.524395287e0,7.524600559e-1,-1.965923072e0,2.599005705e0
3.253274946e1,-2.511634938e-2,3.751943107e0,-2.521452413e0,4.520556402e0
3.254280146e1,8.138509963e-1,6.219245918e0,-2.298358625e0,6.680106706e0
3.255285346e1,1.584134389e0,8.946780231e0,-5.054648960e-1,9.099991924e0
3.256290546e1,1.940516920e0,1.106188653e1,3.444460255e0,1.174713778e1
3.257295846e1,2.940288763e0,1.070210151e1,7.358690493e0,1.331655362e1
3.258301046e1,4.194359523e0,8.375392656e0,7.552733853e0,1.203260747e1
3.259306246e1,6.191252373e0,3.360605920e0,6.363139463e0,9.492882698e0
3.260311446e1,7.379753333e0,-6.886665823e0,6.237513789e0,1.186564384e1
3.261316646e1,7.578500193e0,-1.364239378e1,8.420708578e0,1.773293281e1
3.262321946e1,5.779056414e0,-1.712957262e1,1.789768392e0,1.816653578e1
3.263327146e1,2.595970426e-1,-1.487540082e1,-2.119380324e-1,1.487917531e1
3.264332346e1,-3.853000535e0,-8.981382884e0,2.475892663e0,1.008171097e1
3.265337546e1,-4.851353258e0,-3.224228386e0,5.487883201e0,8.003008131e0
3.266342746e1,-2.829525834e0,1.672571479e0,7.708152845e0,8.379697613e0
3.267348046e1,2.478877375e-1,3.997361273e0,1.060626915e1,1.133725235e1
3.268353246e1,3.069667765e0,4.460178916e0,1.181346424e1,1.299515270e1
3.269358446e1,4.124304617e0,3.616035104e0,9.462855484e0,1.093760634e1
3.270363646e1,3.564816711e0,2.347479329e0,6.364067416e0,7.662893152e0
3.271368846e1,2.567141680e0,7.018272614e-1,3.801264371e0,4.640300499e0
3.272374146e1,1.595851332e0,-1.016192871e0,2.314434375e0,2.989313617e0
3.273379346e1,8.205839190e-1,-2.384391632e0,1.754545934e0,3.071988421e0
3.274384546e1,-5.869325437e-2,-3.574661375e0,1.638546531e0,3.932745044e0
3.275389746e1,-8.975069645e-1,-3.888253983e0,1.139283192e0,4.149940238e0
3.276394946e1,-1.723565047e0,-2.714407314e0,-4.805230129e-1,3.251089956e0
3.277400246e1,-2.382900884e0,-9.555385333e-1,-1.916374644e0,3.203710706e0
3.278405446e1,-2.376342063e0,6.971313626e-1,-1.755801916e0,3.035759230e0
3.279410646e1,-2.000113204e0,1.857889624e0,-8.836277211e-1,2.869321284e0
3.280415846e1,-1.671024306e0,2.052460987e0,-4.968250136e-1,2.692907987e0
3.281421046e1,-1.601925127e0,1.985615033e0,-5.125295019e-1,2.602213992e0
3.282426346e1,-1.595089732e0,2.090829247e0,-4.449158084e-1,2.667176085e0
3.283431546e1,-1.487859398e0,2.704066513e0,-3.873382028e-1,3.110583897e0
3.284436746e1,-1.373195499e0,3.365086057e0,-2.622756886e-1,3.643934492e0
3.285441946e1,-1.342358746e0,3.711054697e0,-7.891051412e-2,3.947161111e0
3.286447146e1,-1.304238408e0,3.438379735e0,-1.156299321e-1,3.679247656e0
