"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.685748675e1,1.558491717e0,1.522318502e0,-1.261539701e0,2.517505208e0
2.686753975e1,1.833908438e0,1.394559471e0,-1.248825515e0,2.620607076e0
2.687759175e1,2.079520732e0,1.271101945e0,-1.057335634e0,2.656701954e0
2.688764375e1,2.275021802e0,1.087528025e0,-8.527983496e-1,2.661899027e0
2.689769575e1,2.353355781e0,8.504023799e-1,-7.095520180e-1,2.600948232e0
2.690774775e1,2.399845238e0,5.476741916e-1,-5.503832066e-1,2.522325487e0
2.691779975e1,2.537628443e0,3.547166598e-1,-4.110083896e-1,2.595054897e0
2.692785275e1,2.761778532e0,1.783646357e-1,-1.921517672e-1,2.774194821e0
2.693790475e1,2.903175316e0,-9.838028044e-2,3.834604025e-3,2.904844281e0
2.694795675e1,2.997071659e0,-4.041607153e-1,1.634735316e-1,3.028614866e0
2.695800875e1,3.173772762e0,-6.849279311e-1,2.980196997e-1,3.260487012e0
2.696806075e1,3.357255465e0,-8.990412739e-1,3.990783155e-1,3.498385767e0
2.697811375e1,3.464642504e0,-1.095677874e0,4.951837367e-1,3.667351172e0
2.698816575e1,3.522889543e0,-1.320103074e0,5.177153975e-1,3.797558702e0
2.699821775e1,3.550529916e0,-1.627627148e0,4.804809129e-1,3.935262981e0
2.700826975e1,3.567884452e0,-1.927902137e0,5.019477957e-1,4.086386877e0
2.701832175e1,3.523481281e0,-2.121785868e0,6.412477684e-1,4.162702765e0
2.702837375e1,3.436719711e0,-2.266037263e0,8.056527615e-1,4.194644636e0
2.703842675e1,3.219060032e0,-2.507720228e0,9.352469409e-1,4.186370154e0
2.704847875e1,2.820726652e0,-2.868935775e0,9.855423510e-1,4.142292246e0
2.705853075e1,2.443878281e0,-3.174361576e0,9.413853478e-1,4.115254408e0
2.706858275e1,1.995455312e0,-3.397363564e0,8.127711618e-1,4.022998639e0
2.707863475e1,1.497229854e0,-3.534152742e0,6.892615950e-1,3.899617210e0
2.708868775e1,9.919245869e-1,-3.560699978e0,5.608497226e-1,3.738589458e0
2.709873975e1,7.677990568e-1,-3.491010523e0,4.678193521e-1,3.604930625e0
2.710879175e1,6.813783789e-1,-3.478311540e0,3.473269486e-1,3.561399118e0
2.711884375e1,3.030927622e-1,-3.921254498e0,9.242226005e-2,3.934036596e0
2.712889575e1,-2.229268509e-1,-4.724328053e0,-1.882861912e-1,4.733331134e0
2.713894775e1,-5.570192116e-1,-5.519115518e0,-3.592540991e-1,5.558774147e0
2.714900075e1,-4.632842517e-1,-6.067537569e0,-3.267728162e-1,6.093966272e0
2.715905275e1,-5.872943401e-2,-6.442997811e0,-1.044558207e-1,6.444112115e0
2.716910475e1,2.615348464e-1,-6.720836449e0,3.151158071e-1,6.733300901e0
2.717915675e1,5.467550093e-1,-6.706714838e0,1.013863925e0,6.804916239e0
2.718920875e1,8.387275368e-1,-6.032761254e0,1.887936126e0,6.376674293e0
2.719926175e1,6.759621030e-1,-4.806901848e0,2.677803744e0,5.543813041e0
2.720931375e1,-1.180283868e-1,-3.506585752e0,3.083298209e0,4.670845981e0
2.721936575e1,-1.191103556e0,-2.301012091e0,2.984387879e0,3.952208919e0
2.722941775e1,-2.023540658e0,-1.327698607e0,2.609949730e0,3.559401351e0
2.723946975e1,-2.615001724e0,-6.683411345e-1,1.923533975e0,3.314347122e0
2.724952275e1,-2.840541111e0,-1.919775385e-1,1.281086358e0,3.121972363e0
2.725957475e1,-2.653882785e0,1.042394829e-1,8.253532004e-1,2.781216930e0
2.726962675e1,-2.019175127e0,4.877425700e-2,2.803272128e-1,2.039124927e0
2.727967875e1,-1.332154185e0,-3.891263545e-1,-1.816320598e-1,1.399658636e0
2.728973075e1,-7.655543107e-1,-9.046581092e-1,-2.327250302e-1,1.207741958e0
2.729978275e1,-1.745054734e-1,-1.161659025e0,-6.391943176e-2,1.176430849e0
2.730983575e1,4.127011585e-1,-1.176226778e0,7.439412475e-2,1.248745837e0
2.731988775e1,7.963475025e-1,-1.033440403e0,1.333089155e-1,1.311464707e0
2.732993975e1,1.094052055e0,-7.277099615e-1,1.692400557e-1,1.324822209e0
2.733999175e1,1.252083583e0,-2.203113914e-1,1.808982160e-1,1.284124049e0
2.735004375e1,1.304886864e0,3.572771555e-1,1.502500534e-2,1.352997578e0
2.736009575e1,1.443169422e0,8.522559473e-1,-3.390426135e-1,1.709978969e0
2.737014875e1,1.661314420e0,1.283392207e0,-6.069597324e-1,2.185282882e0
2.738020075e1,1.912751125e0,1.589012721e0,-7.918334520e-1,2.609708510e0
2.739025275e1,2.160422807e0,1.777130805e0,-8.442747903e-1,2.922057584e0
2.740030475e1,2.333607979e0,1.837130546e0,-8.262232661e-1,3.082761705e0
2.741035675e1,2.526861965e0,1.776385869e0,-7.668072959e-1,3.182541685e0
2.742040975e1,2.827831603e0,1.635020953e0,-7.161856111e-1,3.344076393e0
2.743046175e1,2.920371392e0,1.393747293e0,-6.391451097e-1,3.298424936e0
2.744051375e1,2.919406017e0,1.191935615e0,-4.897422447e-1,3.191158014e0
2.745056575e1,3.177841254e0,1.046583189e0,-5.015823448e-1,3.383134088e0
2.746061783e1,3.347437406e0,8.671654701e-1,-6.176471635e-1,3.512662972e0
2.747066983e1,3.394578243e0,6.476522237e-1,-7.274415743e-1,3.531541603e0
2.748072283e1,3.298811960e0,4.718632865e-1,-6.408004564e-1,3.393440811e0
2.749077483e1,3.173152372e0,3.290646324e-1,-4.273858559e-1,3.218670250e0
2.750082683e1,2.996144875e0,2.292219633e-1,-3.010416321e-1,3.019942530e0
2.751087883e1,2.625811472e0,2.806882784e-1,-1.736371619e-1,2.646473438e0
2.752093083e1,2.462432081e0,5.215798223e-1,-5.674086906e-2,2.517704667e0
2.753098383e1,2.261292540e0,7.127887443e-1,4.375113331e-2,2.371376374e0
2.754103583e1,1.827306932e0,8.117259720e-1,4.670273468e-2,2.000032705e0
2.755108783e1,1.443150126e0,9.363204896e-1,1.103058229e-1,1.723817194e0
2.756113983e1,1.026806152e0,1.067289349e0,2.745058711e-1,1.506250611e0
2.757119183e1,6.593589342e-1,1.214136323e0,5.805292578e-1,1.498631187e0
2.758124383e1,2.027258903e-1,1.370222483e0,8.821062756e-1,1.642168968e0
2.759129683e1,-2.322648543e-1,1.581915078e0,1.096231313e0,1.938588499e0
2.760134883e1,-6.686513293e-1,1.871015453e0,1.375569177e0,2.416605882e0
2.761140083e1,-1.397671652e0,2.149927640e0,1.498496215e0,2.970044749e0
2.762145283e1,-2.463240750e0,2.326627573e0,1.677352747e0,3.780775463e0
2.763150483e1,-3.689477887e0,2.390891397e0,2.065315944e0,4.857379818e0
2.764155783e1,-4.600979285e0,2.566114908e0,2.366871035e0,5.775468344e0
2.765160983e1,-5.583841272e0,2.711072647e0,2.641874943e0,6.746013746e0
2.766166183e1,-6.650506724e0,2.750675839e0,2.734852688e0,7.699017890e0
2.767171383e1,-7.219371809e0,2.738613033e0,2.442519534e0,8.098470988e0
2.768176583e1,-7.244572724e0,2.788626022e0,1.709140112e0,7.948674667e0
2.769181783e1,-7.194815258e0,2.465773764e0,6.089838557e-1,7.629958597e0
2.770187083e1,-7.028114063e0,1.639202004e0,-3.722776026e-1,7.226338015e0
2.771192283e1,-6.806064879e0,7.872872418e-1,-9.876773156e-1,6.922271796e0
2.772197483e1,-6.607982848e0,3.727015257e-2,-1.115463536e0,6.701573344e0
2.773202683e1,-6.500233866e0,-5.125487977e-1,-7.192509408e-1,6.559959489e0
2.774207883e1,-6.458433875e0,-7.022231179e-1,-5.060121953e-2,6.496694999e0
2.775213183e1,-6.369516436e0,-3.867348433e-1,8.829856968e-1,6.442046819e0
2.776218383e1,-6.471534562e0,5.166430181e-1,1.706012144e0,6.712537302e0
2.777223583e1,-6.713589410e0,1.657428945e0,2.160738118e0,7.244870094e0
2.778228783e1,-6.865640405e0,2.557397879e0,2.165062573e0,7.639685729e0
2.779233983e1,-6.760818540e0,2.881645283e0,1.600077553e0,7.521488885e0
2.780239183e1,-6.340123653e0,2.825720758e0,1.261625362e0,7.055038220e0
2.781244483e1,-5.536129746e0,2.516861472e0,1.192843614e0,6.197273604e0
2.782249683e1,-4.639018931e0,1.914197141e0,1.323588599e0,5.190041822e0
2.783254883e1,-4.089663080e0,1.170958729e0,1.594265713e0,4.542925447e0
2.784260083e1,-3.319509934e0,4.753061271e-1,2.072740885e0,3.942247696e0
2.785265283e1,-2.483789036e0,-1.160742474e-1,2.598816047e0,3.596738251e0
2.786270583e1,-1.711297588e0,-4.962064147e-1,3.012241675e0,3.499765728e0
2.787275783e1,-1.027020745e0,-6.970454085e-1,3.053357542e0,3.296003063e0
2.788280983e1,-4.700927496e-1,-6.990264452e-1,2.884116901e0,3.004622350e0
2.789286183e1,-1.200754970e-1,-5.937923509e-1,2.606582903e0,2.676057158e0
2.790291383e1,1.479544365e-1,-3.599768150e-1,2.198484673e0,2.232668511e0
2.791296583e1,3.427047247e-1,-3.082125843e-2,1.830792457e0,1.862846612e0
2.792301883e1,3.946969968e-1,2.624721551e-1,1.646030383e0,1.712919546e0
2.793307083e1,2.359597099e-1,5.871019667e-1,1.545133168e0,1.669671288e0
2.794312283e1,2.275689554e-1,9.734631729e-1,1.393141229e0,1.714718829e0
2.795317483e1,2.479897714e-1,1.353022313e0,1.162631197e0,1.801077346e0
2.796322683e1,3.156812328e-1,1.675913748e0,8.562224060e-1,1.908260553e0
2.797327983e1,5.504381704e-1,1.808008781e0,5.967429290e-1,1.981913231e0
2.798333183e1,8.882136923e-1,1.815563091e0,4.139530474e-1,2.063140816e0
2.799338383e1,1.256680664e0,1.735423200e0,2.353486393e-1,2.155534495e0
2.800343583e1,1.508613213e0,1.486716560e0,9.280521613e-2,2.120106782e0
2.801348783e1,1.530268961e0,1.079833089e0,2.051817026e-1,1.884107779e0
2.802353983e1,1.532431846e0,6.578787115e-1,4.419793367e-1,1.725252879e0
2.803359283e1,1.649217115e0,2.651118806e-1,6.905263478e-1,1.807492196e0
2.804364483e1,1.877695312e0,-5.648410320e-3,9.356696945e-1,2.097915482e0
2.805369683e1,2.221910373e0,-3.718133336e-1,1.110620141e0,2.511694241e0
2.806374883e1,2.628621059e0,-7.704077920e-1,1.131991130e0,2.963879342e0
2.807380083e1,3.088594033e0,-1.087839389e0,1.020432102e0,3.429881821e0
2.808385383e1,3.536077938e0,-1.349519831e0,9.681205720e-1,3.906700449e0
2.809390583e1,3.888360402e0,-1.662138000e0,9.476290047e-1,4.333595514e0
2.810395783e1,4.235386219e0,-1.862943372e0,9.629825505e-1,4.726138998e0
2.811400983e1,4.492128688e0,-1.932290473e0,9.667722040e-1,4.984738219e0
2.812406183e1,4.695701255e0,-2.041309177e0,9.959012783e-1,5.216164567e0
2.813411383e1,4.776472353e0,-2.062951477e0,9.157143170e-1,5.282895952e0
2.814416683e1,4.689250022e0,-2.068556910e0,7.961470161e-1,5.186698712e0
2.815421883e1,4.494587442e0,-2.180638971e0,6.615101248e-1,5.039255723e0
2.816427083e1,4.275142608e0,-2.363365337e0,5.724629507e-1,4.918338527e0
2.817432283e1,3.925530567e0,-2.592969123e0,4.498374829e-1,4.726058915e0
2.818437483e1,3.746939644e0,-2.811344502e0,3.714268327e-1,4.699060810e0
2.819442683e1,3.727881814e0,-3.104416013e0,4.390738553e-1,4.871066357e0
2.820447983e1,3.729245970e0,-3.305212615e0,6.897404820e-1,5.030650839e0
2.821453183e1,3.601466766e0,-3.464460948e0,9.868901342e-1,5.093820243e0
2.822458383e1,3.347585925e0,-3.698544579e0,1.223880123e0,5.136481878e0
2.823463583e1,3.183403711e0,-3.965601244e0,1.349919196e0,5.261400407e0
2.824468783e1,2.979155790e0,-4.105919509e0,1.418915756e0,5.267567385e0
2.825474083e1,2.634627904e0,-4.362668994e0,1.429284039e0,5.293108520e0
2.826479283e1,1.964642240e0,-4.802064446e0,1.211819072e0,5.328052884e0
2.827484483e1,1.165420831e0,-5.247790679e0,7.167943794e-1,5.423219238e0
2.828489683e1,7.574962628e-1,-5.782841901e0,-2.910623353e-2,5.832315854e0
2.829494883e1,6.168105000e-1,-6.437384484e0,-8.288328785e-1,6.519765189e0
2.830500083e1,5.446505964e-1,-7.056659585e0,-1.412356349e0,7.217190536e0
2.831505383e1,4.877788228e-1,-7.522518951e0,-1.536326092e0,7.693277416e0
2.832510583e1,3.371253115e-1,-7.573532399e0,-1.051674945e0,7.653630946e0
2.833515783e1,3.384309947e-2,-7.049729465e0,3.558439573e-2,7.049900506e0
2.834520983e1,-4.134946257e-1,-6.004187665e0,1.262906195e0,6.149486107e0
2.835526183e1,-1.348718178e0,-4.831143234e0,2.086773033e0,5.432642761e0
2.836531483e1,-2.409636401e0,-3.606619917e0,2.389018534e0,4.951915222e0
2.837536683e1,-3.309071485e0,-2.388705708e0,2.240489316e0,4.655712773e0
2.838541883e1,-3.995705926e0,-1.378424080e0,1.652248896e0,4.538242524e0
2.839547083e1,-4.438097491e0,-6.522636303e-1,9.564822739e-1,4.586612642e0
2.840552283e1,-4.604276530e0,-6.062802494e-2,2.958422148e-1,4.614169561e0
2.841557483e1,-4.136517988e0,2.584729519e-1,-3.328217608e-1,4.157927327e0
2.842562783e1,-3.010448919e0,2.287921929e-1,-8.582993370e-1,3.138761908e0
2.843567983e1,-1.857300224e0,-7.456077039e-2,-1.163687716e0,2.193009925e0
2.844573183e1,-8.594898301e-1,-4.631611678e-1,-1.068172864e0,1.447146953e0
2.845578383e1,3.576858759e-2,-7.688074091e-1,-7.822159517e-1,1.097363212e0
2.846583512e1,8.222670400e-1,-8.705936927e-1,-4.162638670e-1,1.267806006e0
2.847588713e1,1.564909621e0,-6.676254353e-1,-4.513175229e-2,1.701970246e0
2.848594012e1,2.068185319e0,-3.826175264e-1,2.599525899e-1,2.119283378e0
2.849599212e1,2.400284364e0,6.168344736e-2,4.318402648e-1,2.439601585e0
2.850604412e1,2.535005382e0,6.343328512e-1,4.277799582e-1,2.647947535e0
2.851609613e1,2.521143388e0,1.197099291e0,3.272207494e-1,2.810032761e0
2.852614813e1,2.676854156e0,1.570456290e0,1.680752720e-1,3.108075036e0
2.853620112e1,2.789527078e0,1.904045205e0,-1.703165646e-1,3.381694427e0
2.854625313e1,2.800702862e0,2.189931951e0,-3.420831656e-1,3.571660588e0
2.855630513e1,2.854787267e0,2.386010434e0,-4.441007431e-1,3.747009688e0
2.856635713e1,3.025770963e0,2.405358870e0,-5.444904192e-1,3.903525462e0
2.857640913e1,3.051289381e0,2.256955952e0,-5.569666233e-1,3.835939113e0
2.858646112e1,2.964092193e0,2.098464541e0,-4.666335734e-1,3.661576553e0
2.859651413e1,2.976060274e0,1.972680992e0,-3.150047465e-1,3.584359502e0
2.860656613e1,2.957145701e0,1.731503227e0,-1.200410715e-1,3.428880864e0
2.861661813e1,2.956285576e0,1.430718653e0,1.657790522e-1,3.288474261e0
2.862667012e1,3.066784503e0,1.182247071e0,3.869265954e-1,3.309469370e0
2.863672212e1,3.042587555e0,9.649136665e-1,4.948708376e-1,3.230061077e0
2.864677513e1,2.965242925e0,9.031585908e-1,5.722458728e-1,3.152114589e0
2.865682712e1,2.710729415e0,9.368198419e-1,6.037687971e-1,2.930908074e0
2.866687912e1,2.259956451e0,9.887314224e-1,6.193948963e-1,2.543352713e0
2.867693112e1,1.754102131e0,1.183202214e0,6.501804867e-1,2.213498685e0
2.868698313e1,1.080746716e0,1.373112177e0,6.902952366e-1,1.878818253e0
2.869703513e1,4.774497163e-1,1.563802158e0,7.624663961e-1,1.804103774e0
2.870708812e1,-1.003481609e-1,1.807452126e0,8.406343138e-1,1.995900546e0
2.871714013e1,-7.302616864e-1,2.055738936e0,8.957671255e-1,2.358334889e0
2.872719213e1,-1.281883333e0,2.283829463e0,1.067255436e0,2.828097605e0
2.873724413e1,-1.657287442e0,2.416560674e0,1.244537752e0,3.183589385e0
2.874729613e1,-1.908967391e0,2.419058020e0,1.395642522e0,3.382871007e0
2.875734913e1,-2.304557258e0,2.308184870e0,1.630007257e0,3.646316664e0
2.876740113e1,-2.734390174e0,2.257915188e0,1.782057669e0,3.968727775e0
2.877745313e1,-3.086287891e0,2.234141579e0,1.880822403e0,4.249006290e0
2.878750513e1,-3.530827138e0,2.194553005e0,1.954935862e0,4.593971854e0
2.879755712e1,-4.075172510e0,2.203451298e0,1.939232579e0,5.022235718e0
2.880760912e1,-4.645602896e0,2.240042004e0,1.638376962e0,5.411440983e0
2.881766213e1,-5.296351805e0,2.289057459e0,1.051894873e0,5.864947511e0
2.882771413e1,-5.978420155e0,2.321261584e0,3.461556783e-1,6.422584109e0
2.883776612e1,-6.724518440e0,2.055047795e0,-3.100100914e-1,7.038357475e0
2.884781812e1,-7.574386677e0,1.326233879e0,-8.625250467e-1,7.737840738e0
2.885787013e1,-8.150787655e0,4.736829400e-1,-1.054601476e0,8.232368990e0
2.886792213e1,-8.458728928e0,-3.665140021e-1,-8.291223156e-1,8.507165886e0
2.887797512e1,-8.625867494e0,-1.115271016e0,-1.375452232e-1,8.698754977e0
2.888802713e1,-8.643378151e0,-1.378785145e0,7.738701477e-1,8.786803136e0
2.889807913e1,-8.506087282e0,-9.746910882e-1,1.678864253e0,8.724799639e0
2.890813113e1,-8.389426559e0,1.605563557e-1,2.280891237e0,8.695442551e0
2.891818313e1,-8.365758784e0,1.515843880e0,2.334230708e0,8.816594337e0
2.892823613e1,-8.242814058e0,2.630855280e0,1.870214385e0,8.852292638e0
2.893828813e1,-7.961425576e0,3.234882597e0,1.035067025e0,8.655641303e0
2.894834013e1,-7.387112054e0,3.303947570e0,3.209372219e-1,8.098672406e0
2.895839213e1,-6.486101146e0,2.926217439e0,2.184150662e-1,7.118986003e0
2.896844412e1,-5.415299959e0,2.145915281e0,5.743414418e-1,5.853229376e0
2.897849612e1,-4.369244188e0,1.175912490e0,1.021630270e0,4.638619770e0
2.898854913e1,-3.569914606e0,3.050188351e-1,1.518666916e0,3.891487631e0
2.899860113e1,-2.717388225e0,-3.493839991e-1,2.003072480e0,3.393901487e0
2.900865312e1,-1.779057462e0,-6.898264360e-1,2.453696925e0,3.108300913e0
2.901870512e1,-1.019959647e0,-9.127211273e-1,2.742905474e0,3.065437648e0
2.902875713e1,-3.920487928e-1,-1.047417002e0,2.812059324e0,3.026295140e0
2.903881012e1,1.346432501e-1,-1.138854591e0,2.609847988e0,2.850688532e0
2.904886212e1,4.568973380e-1,-1.100540126e0,2.480934425e0,2.752268041e0
2.905891413e1,9.627282697e-1,-7.721733588e-1,2.857050140e0,3.112207082e0
2.906896613e1,1.437669531e0,-1.951753807e-1,3.425730454e0,3.720297871e0
2.907901813e1,1.748630891e0,3.078985888e-1,3.461812452e0,3.890585687e0
2.908907013e1,1.773136572e0,4.024077201e-1,2.749761919e0,3.296533920e0
2.909912313e1,1.560020764e0,4.097126466e-1,1.687768393e0,2.334543078e0
2.910917513e1,1.591805059e0,7.795028436e-1,6.297720230e-1,1.880978689e0
2.911922713e1,1.579804233e0,1.114598587e0,-2.427717161e-1,1.948601943e0
2.912927913e1,1.403927003e0,1.305153497e0,-7.464543808e-1,2.057092809e0
2.913933112e1,1.279204724e0,1.507712742e0,-1.113797518e0,2.269384795e0
2.914938312e1,1.154746154e0,1.774988970e0,-1.176375516e0,2.422371540e0
2.915943613e1,1.125313025e0,1.841971748e0,-9.250808986e-1,2.348396047e0
2.916948813e1,1.163839744e0,1.558064578e0,-5.641276717e-1,2.024926717e0
2.917954012e1,1.205766034e0,1.083387026e0,-1.059679198e-1,1.624447099e0
2.918959212e1,1.368066030e0,5.461521614e-1,4.256492329e-1,1.533318008e0
2.919964413e1,1.708634766e0,5.635838807e-2,9.548479772e-1,1.958148026e0
2.920969712e1,2.249119222e0,-3.375047958e-1,1.381291262e0,2.660904416e0
2.921974912e1,2.811407359e0,-8.441329953e-1,1.580804107e0,3.333993623e0
2.922980113e1,3.404326721e0,-1.433160158e0,1.705814070e0,4.068561183e0
2.923985313e1,3.953453946e0,-1.921531596e0,1.930416148e0,4.800894529e0
2.924990513e1,4.519527571e0,-2.403015599e0,2.057703162e0,5.516770408e0
2.925995713e1,5.048510553e0,-2.718760858e0,2.157609712e0,6.126532386e0
2.927001013e1,5.358486657e0,-2.735142125e0,2.256738728e0,6.425515652e0
2.928006213e1,5.409180847e0,-2.552877397e0,2.344016608e0,6.424238033e0
2.929011413e1,5.071792996e0,-2.392042714e0,2.378342103e0,6.091097085e0
2.930016613e1,4.517362931e0,-2.337597827e0,2.309367324e0,5.586063810e0
2.931021812e1,3.983294626e0,-2.319053967e0,2.064360656e0,5.050369521e0
2.932027113e1,3.437382200e0,-2.335752738e0,1.804892800e0,4.530891222e0
2.933032313e1,3.000616241e0,-2.363412992e0,1.683542025e0,4.174174475e0
2.934037513e1,2.702758491e0,-2.479682536e0,1.490082217e0,3.959049628e0
2.935042712e1,2.479173244e0,-2.727538991e0,1.258069378e0,3.894676813e0
2.936047912e1,2.432775003e0,-2.845644269e0,1.289272460e0,3.959584447e0
2.937053113e1,2.296194570e0,-3.040070036e0,1.447692243e0,4.075579488e0
2.938058412e1,2.054295259e0,-3.410150840e0,1.607290825e0,4.293325233e0
2.939063612e1,1.937706456e0,-3.700884342e0,1.696332225e0,4.508746416e0
2.940068812e1,1.699963346e0,-3.854200091e0,1.787298528e0,4.575933757e0
2.941074013e1,1.295491558e0,-3.983715625e0,1.875542368e0,4.589765542e0
2.942079213e1,7.809687406e-1,-4.220410915e0,1.620568682e0,4.587812476e0
2.943084413e1,1.494127321e-1,-4.684106226e0,1.023033528e0,4.796850310e0
2.944089713e1,-3.253957969e-1,-5.333984485e0,3.892562723e-1,5.358058730e0
2.945094913e1,-2.320257032e-1,-5.992512529e0,-3.740042853e-1,6.008653888e0
2.946100221e1,7.470110357e-2,-6.488589721e0,-8.460850883e-1,6.543946576e0
2.947105421e1,2.680217475e-1,-6.744169178e0,-9.023025584e-1,6.809537684e0
2.948110621e1,4.981810194e-1,-6.646475653e0,-4.687092618e-1,6.681580001e0
2.949115921e1,6.731683034e-1,-6.004835536e0,2.334863559e-1,6.046959671e0
2.950121121e1,5.002848476e-1,-4.999705598e0,8.409594190e-1,5.094561192e0
2.951126321e1,-2.999370199e-1,-3.975096830e0,1.134193776e0,4.144605233e0
2.952131521e1,-1.378254218e0,-2.963426780e0,1.163483648e0,3.469175287e0
2.953136721e1,-1.974712315e0,-1.781040253e0,1.002865312e0,2.842064732e0
2.954141921e1,-2.540997609e0,-9.723925477e-1,9.154728270e-1,2.870593425e0
2.955147221e1,-3.126427272e0,-3.716873261e-1,8.816712427e-1,3.269563141e0
2.956152421e1,-3.506465299e0,3.649305761e-2,7.130071378e-1,3.578408839e0
2.957157621e1,-3.340973309e0,-6.052452922e-2,7.571220410e-1,3.426222359e0
2.958162821e1,-2.700337159e0,-3.994741720e-1,8.298216426e-1,2.853069285e0
2.959168021e1,-2.193978809e0,1.237946185e-1,8.583513772e-1,2.359159852e0
2.960173221e1,-5.976205230e-1,-2.276487699e-1,9.360070789e-1,1.133615236e0
2.961178521e1,1.455313504e-1,-6.604763371e-1,4.543701714e-1,8.147764224e-1
2.962183721e1,9.259755957e-1,-6.708042741e-1,8.051148176e-2,1.146250966e0
2.963188921e1,1.846554796e0,-5.523671669e-1,-2.441779715e-1,1.942806471e0
2.964194121e1,2.330428848e0,-2.487984413e-1,-4.155282873e-1,2.380223317e0
2.965199321e1,2.522442639e0,2.284352204e-1,-3.142749774e-1,2.552188919e0
2.966204621e1,2.548110162e0,6.955242553e-1,-1.219220660e-1,2.644141520e0
2.967209821e1,2.466008238e0,1.090415380e0,-8.550504047e-2,2.697686683e0
2.968215021e1,2.388517427e0,1.465145889e0,-1.691079086e-1,2.807181053e0
2.969220221e1,2.405245142e0,1.790256050e0,-3.137674026e-1,3.014742261e0
2.970225421e1,2.492481506e0,1.962734878e0,-3.335181642e-1,3.189988500e0
2.971230621e1,2.693318161e0,1.993748802e0,-4.031901141e-1,3.375138408e0
2.972235921e1,3.023419797e0,1.923965499e0,-4.965198620e-1,3.617905815e0
2.973241121e1,3.264212816e0,1.729766896e0,-5.368539556e-1,3.733013661e0
2.974246321e1,3.504821647e0,1.531465302e0,-6.841376799e-1,3.885512207e0
2.975251521e1,3.807626141e0,1.260524624e0,-6.638846791e-1,4.065425196e0
2.976256721e1,4.062126787e0,1.118605391e0,-4.486364283e-1,4.237148416e0
2.977261921e1,4.166151677e0,9.511817729e-1,-1.992374049e-1,4.277997441e0
2.978267221e1,4.132104510e0,6.960896811e-1,3.993180513e-2,4.190515848e0
2.979272421e1,4.059603714e0,5.460685462e-1,2.415285981e-1,4.103280302e0
2.980277621e1,3.790687927e0,3.815176651e-1,5.530588925e-1,3.849772049e0
2.981282821e1,3.476308284e0,2.124872321e-1,1.067930789e0,3.642848649e0
2.982288021e1,2.608982601e0,1.350578177e-1,1.191153842e0,2.871215474e0
2.983293321e1,2.421616176e0,5.032698512e-2,1.054218410e0,2.641615825e0
2.984298521e1,2.221409851e0,3.278411025e-1,1.025457711e0,2.468543099e0
2.985303721e1,1.582422032e0,4.645642072e-1,1.042768466e0,1.951216406e0
2.986308921e1,5.874335039e-1,7.596725965e-1,1.064407257e0,1.433577129e0
2.987314121e1,-4.457823658e-1,1.022584462e0,1.223086656e0,1.655397798e0
2.988319321e1,-1.327099852e0,1.253798572e0,1.407556370e0,2.305302542e0
2.989324621e1,-1.850123352e0,1.389632900e0,1.455584815e0,2.733635522e0
2.990329821e1,-2.213994997e0,1.467331871e0,1.314461095e0,2.963552705e0
2.991335021e1,-2.600988287e0,1.485819597e0,1.072993381e0,3.181841408e0
2.992340221e1,-3.093772911e0,1.324886096e0,7.938882367e-1,3.457891341e0
2.993345421e1,-3.790603727e0,1.217352877e0,8.036764026e-1,4.061590871e0
2.994350621e1,-4.384878473e0,1.220147846e0,9.645170061e-1,4.652549091e0
2.995355921e1,-5.053038052e0,1.319921810e0,1.099113990e0,5.336987793e0
2.996361121e1,-5.798556878e0,1.527894992e0,1.166630620e0,6.108907593e0
2.997366321e1,-6.762314842e0,1.757353767e0,9.327699872e-1,7.048918650e0
2.998371521e1,-7.749033653e0,1.901626797e0,5.431712508e-1,7.997420962e0
2.999376721e1,-8.867260437e0,1.707995666e0,5.617887855e-2,9.030432599e0
3.000382021e1,-9.612036667e0,1.125964404e0,-6.057260064e-1,9.696697826e0
3.001387221e1,-9.674068608e0,4.296955061e-1,-1.124438281e0,9.748671864e0
3.002392421e1,-9.351599343e0,-2.039818722e-1,-1.289687612e0,9.442315024e0
3.003397621e1,-9.039730495e0,-5.805829060e-1,-9.116288674e-1,9.104112868e0
3.004402821e1,-8.678981847e0,-4.400602806e-1,-2.314650283e-1,8.693213158e0
3.005408021e1,-8.502515218e0,3.201982069e-1,3.859973632e-1,8.517293343e0
3.006413321e1,-8.385124762e0,1.709279714e0,1.110074011e0,8.629265248e0
3.007418521e1,-8.243757214e0,2.936049532e0,1.114887366e0,8.821728498e0
3.008423721e1,-8.110048934e0,3.648682448e0,6.421669507e-1,8.916173826e0
3.009428921e1,-7.670416085e0,3.776585612e0,8.515314773e-2,8.550153967e0
3.010434121e1,-6.745890598e0,3.583646792e0,-1.432905512e-1,7.640032492e0
3.011439321e1,-5.483398971e0,3.024042526e0,-1.162626739e-1,6.263067498e0
3.012444621e1,-4.409701073e0,2.027281122e0,2.079095931e-1,4.857834775e0
3.013449821e1,-3.320630261e0,1.102671436e0,8.564579757e-1,3.602220133e0
3.014455021e1,-2.670689437e0,3.093843663e-1,1.431032356e0,3.045677980e0
3.015460221e1,-2.027870522e0,1.228558481e-1,1.889162872e0,2.774218587e0
