"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
2.627241921E1,4.042547047E-1,-3.219157457E-1,2.481735051E-1
2.628241421E1,3.229171038E-1,-3.522256911E-1,2.805705369E-1
2.629241021E1,2.604904771E-1,-3.521961272E-1,2.908718884E-1
2.630240621E1,2.190662324E-1,-3.299435973E-1,2.948014140E-1
2.631240221E1,1.982895881E-1,-2.917075455E-1,2.937832773E-1
2.632239721E1,2.020063400E-1,-2.483819276E-1,2.915584445E-1
2.633239321E1,2.259532064E-1,-1.958321631E-1,2.788133621E-1
2.634238921E1,2.523437738E-1,-1.514565945E-1,2.534343302E-1
2.635238521E1,2.479000390E-1,-1.308663636E-1,2.404511720E-1
2.636238021E1,1.961542517E-1,-1.373245120E-1,2.401297837E-1
2.637237621E1,9.373254329E-2,-1.623963118E-1,2.634265721E-1
2.638237221E1,-3.181871027E-2,-1.919982582E-1,2.953992784E-1
2.639236821E1,-1.616858989E-1,-2.156037241E-1,3.169011176E-1
2.640236321E1,-2.531599402E-1,-2.006792426E-1,3.154725432E-1
2.641235921E1,-2.952823639E-1,-1.459765881E-1,2.891714275E-1
2.642235521E1,-3.131095767E-1,-7.876275480E-2,2.444587201E-1
2.643235121E1,-3.251875341E-1,-3.424029052E-2,1.883355379E-1
2.644234621E1,-3.612387776E-1,2.111495286E-2,1.401340365E-1
2.645234221E1,-4.603200853E-1,1.525030583E-1,1.246158108E-1
2.646233821E1,-6.499661803E-1,2.525156438E-1,6.972640008E-2
2.647233421E1,-8.968423009E-1,2.973869741E-1,-1.283292193E-2
2.648232921E1,-1.088998675E0,4.004527628E-1,-7.636681199E-2
2.649232521E1,-1.189262629E0,5.142994523E-1,-9.770538658E-2
2.650232121E1,-1.191137195E0,5.534036160E-1,-6.385104358E-2
2.651231721E1,-1.073754191E0,5.112279058E-1,2.368453657E-3
2.652231221E1,-8.431126475E-1,4.222109914E-1,7.396081090E-2
2.653230821E1,-5.456963778E-1,2.961846292E-1,1.194883436E-1
2.654230421E1,-2.654711902E-1,1.696020365E-1,1.018133685E-1
2.655230021E1,-7.849064469E-2,8.033154905E-2,-3.780434141E-3
2.656229521E1,-4.075231031E-3,4.945451766E-2,-1.614484638E-1
2.657229121E1,-3.620706871E-2,9.951129556E-2,-3.207539618E-1
2.658228721E1,-1.270119399E-1,2.071662694E-1,-4.282266200E-1
2.659228321E1,-2.240327597E-1,3.371184170E-1,-4.784671366E-1
2.660227821E1,-2.679532170E-1,4.457492232E-1,-4.516112506E-1
2.661227421E1,-2.661670446E-1,4.783678949E-1,-3.637998998E-1
2.662227021E1,-2.386342585E-1,4.446107447E-1,-2.460896671E-1
2.663226621E1,-2.137363702E-1,3.763374090E-1,-1.374066025E-1
2.664226121E1,-2.208965272E-1,3.180667460E-1,-8.782058209E-2
2.665225721E1,-2.704806030E-1,2.907190025E-1,-1.136516407E-1
2.666225321E1,-3.530628383E-1,3.080350161E-1,-1.947980076E-1
2.667224921E1,-4.484423697E-1,3.818314970E-1,-2.971310616E-1
2.668224421E1,-5.309554338E-1,4.778507352E-1,-3.795053959E-1
2.669224021E1,-5.901564360E-1,5.475842953E-1,-3.991528749E-1
2.670223621E1,-6.350598931E-1,5.721037388E-1,-3.554039299E-1
2.671223221E1,-6.366490126E-1,5.898776650E-1,-2.749080360E-1
2.672222721E1,-5.845762491E-1,5.489794612E-1,-1.386178434E-1
2.673222321E1,-4.868829548E-1,4.412449896E-1,2.532820962E-2
2.674221921E1,-3.527551889E-1,3.204405904E-1,1.826650947E-1
2.675221521E1,-2.197704911E-1,2.080650628E-1,2.947373092E-1
2.676221121E1,-1.093463153E-1,9.849035740E-2,3.414667845E-1
2.677220621E1,-4.031638056E-2,9.860624559E-3,3.424132764E-1
2.678220183E1,-1.064669713E-2,-5.817769468E-2,3.183198273E-1
2.679219783E1,-1.933446154E-2,-1.058208421E-1,2.901454568E-1
2.680219383E1,-5.214642361E-2,-1.247137710E-1,2.710908353E-1
2.681218883E1,-9.309518337E-2,-9.395398945E-2,2.531139851E-1
2.682218483E1,-1.300476193E-1,-3.395003453E-2,2.558889985E-1
2.683218083E1,-1.742941737E-1,2.892346866E-2,2.919870615E-1
2.684217683E1,-2.215544581E-1,7.717404515E-2,3.590777218E-1
2.685217183E1,-2.536790967E-1,1.098451763E-1,4.401784539E-1
2.686216783E1,-2.413439304E-1,1.079999655E-1,5.164435506E-1
2.687216383E1,-1.906048506E-1,6.048917025E-2,5.919745564E-1
2.688215983E1,-1.198002696E-1,-1.733725145E-2,6.220746636E-1
2.689215483E1,-2.904004883E-3,-7.186839730E-2,5.857909322E-1
2.690215083E1,1.344668865E-1,-1.056175530E-1,4.962390065E-1
2.691214683E1,2.258926779E-1,-1.242362484E-1,3.734523654E-1
2.692214283E1,2.383182198E-1,-1.201044545E-1,2.812727690E-1
2.693213883E1,1.899698675E-1,-7.893598080E-2,2.294479012E-1
2.694213383E1,1.400333941E-1,-1.819876954E-2,2.195964903E-1
2.695212983E1,1.196439788E-1,6.017859280E-2,2.253001928E-1
2.696212583E1,1.598104089E-1,1.478506178E-1,2.296513766E-1
2.697212183E1,2.354915887E-1,2.129720896E-1,2.267424017E-1
2.698211683E1,3.023783863E-1,2.187377065E-1,2.241319269E-1
2.699211283E1,3.342084885E-1,1.653567702E-1,2.361569107E-1
2.700210883E1,3.380615711E-1,8.323498815E-2,2.490737289E-1
2.701210483E1,3.274558187E-1,-1.986582950E-2,2.288113236E-1
2.702209983E1,3.484608233E-1,-1.306683570E-1,1.322219521E-1
2.703209583E1,4.011309743E-1,-2.118902504E-1,-9.580190293E-3
2.704209183E1,4.485076368E-1,-2.643739283E-1,-1.854135841E-1
2.705208783E1,4.390254319E-1,-3.313737214E-1,-3.630730510E-1
2.706208283E1,3.839938045E-1,-3.574329019E-1,-5.079104900E-1
2.707207883E1,3.146342039E-1,-3.479941189E-1,-6.010036469E-1
2.708207483E1,2.670001388E-1,-3.246207237E-1,-6.341796517E-1
2.709207083E1,2.850523591E-1,-3.051394224E-1,-6.127643585E-1
2.710206683E1,3.857559562E-1,-3.093644977E-1,-5.332211256E-1
2.711206183E1,5.259245038E-1,-3.296173215E-1,-4.295384288E-1
2.712205783E1,6.368175745E-1,-3.762789369E-1,-3.239571452E-1
2.713205383E1,6.298376918E-1,-4.243303537E-1,-2.580321729E-1
2.714204983E1,5.259547234E-1,-4.331296980E-1,-2.269581407E-1
2.715204483E1,3.702764511E-1,-4.337661862E-1,-2.067554146E-1
2.716204083E1,2.309806645E-1,-4.625035524E-1,-1.907721907E-1
2.717203683E1,1.889892668E-1,-4.994085729E-1,-1.758214682E-1
2.718203283E1,2.270677835E-1,-5.296146870E-1,-1.461406350E-1
2.719202783E1,3.018778265E-1,-5.221277475E-1,-1.231165528E-1
2.720202383E1,3.923622072E-1,-4.683676362E-1,-1.255305409E-1
2.721201983E1,4.715560973E-1,-3.277255893E-1,-1.534151733E-1
2.722201583E1,5.094852448E-1,-1.648362428E-1,-1.789001822E-1
2.723201183E1,4.878872931E-1,-5.914416164E-2,-1.439414024E-1
2.724200683E1,4.210851490E-1,-1.674487069E-2,-5.518158153E-2
2.725200283E1,3.330314755E-1,-3.380827606E-2,5.773058906E-2
2.726199883E1,2.813096046E-1,-1.120198816E-1,1.733625829E-1
2.727199483E1,2.792067826E-1,-2.149236351E-1,2.649010122E-1
2.728198983E1,3.241285980E-1,-2.820737064E-1,3.199581504E-1
2.729198583E1,4.035422206E-1,-2.919790745E-1,3.122488260E-1
2.730198183E1,4.669959545E-1,-2.783943415E-1,2.554153800E-1
2.731197783E1,4.657296240E-1,-2.601769865E-1,1.974261254E-1
2.732197383E1,3.799046278E-1,-2.249525636E-1,1.558981091E-1
2.733196883E1,2.294410616E-1,-1.593964547E-1,1.373337507E-1
2.734196483E1,5.678126588E-2,-6.477792561E-2,1.154894456E-1
2.735196083E1,-1.052377298E-1,2.640285343E-2,8.490516990E-2
2.736195683E1,-2.119602114E-1,1.157602668E-1,6.613161415E-2
2.737195183E1,-2.364833951E-1,1.806095690E-1,6.166069582E-2
2.738194783E1,-1.926880628E-1,1.530283988E-1,7.094306499E-2
2.739194383E1,-1.288558096E-1,7.734961063E-2,9.151598811E-2
2.740193983E1,-7.728286088E-2,5.056670401E-3,1.268741041E-1
2.741193483E1,-5.665135384E-2,-4.457053915E-2,1.396532804E-1
2.742193083E1,-6.136888266E-2,-5.562834069E-2,1.297127008E-1
2.743192683E1,-9.545893967E-2,-4.423374310E-2,1.061149463E-1
2.744192283E1,-1.603055596E-1,-1.288906485E-2,8.750829101E-2
2.745191883E1,-2.462708056E-1,4.206446558E-2,7.128138095E-2
2.746191383E1,-3.688433468E-1,1.286641806E-1,5.250943080E-2
2.747190983E1,-5.743512511E-1,2.270775735E-1,3.430645913E-2
2.748190583E1,-8.385241628E-1,2.942445576E-1,1.634909585E-2
2.749190183E1,-1.070586681E0,3.623085618E-1,2.210844681E-2
2.750189683E1,-1.196939707E0,4.194167554E-1,4.576271027E-2
2.751189283E1,-1.177672029E0,4.461828470E-1,6.999054551E-2
2.752188883E1,-1.018580317E0,4.028025270E-1,9.431093931E-2
2.753188483E1,-7.629051805E-1,2.896845043E-1,1.213284433E-1
2.754188083E1,-4.665769637E-1,1.324556768E-1,1.431606114E-1
2.755187583E1,-2.041704059E-1,-1.587546803E-2,1.337173134E-1
2.756187183E1,-5.898927525E-2,-1.205258742E-1,6.575384736E-2
2.757186783E1,-3.817613795E-2,-1.464951634E-1,-5.472436547E-2
2.758186383E1,-1.011222377E-1,-7.232252508E-2,-2.283581644E-1
2.759185883E1,-2.089413702E-1,1.171206385E-1,-4.147144556E-1
2.760185483E1,-3.328943551E-1,3.766947389E-1,-5.815099478E-1
2.761185083E1,-4.284738898E-1,6.276081800E-1,-6.733437181E-1
2.762184683E1,-4.529839158E-1,7.992358208E-1,-6.596397758E-1
2.763184283E1,-3.951360583E-1,8.607311249E-1,-5.904836059E-1
2.764183783E1,-2.901588380E-1,7.711111307E-1,-4.807483852E-1
2.765183383E1,-1.860494912E-1,6.145138144E-1,-3.553718030E-1
2.766182983E1,-1.109076068E-1,4.481132627E-1,-2.564288080E-1
2.767182583E1,-9.767462313E-2,2.887243927E-1,-2.164430320E-1
2.768182083E1,-1.472906321E-1,1.595546007E-1,-2.319698930E-1
2.769181683E1,-2.334731817E-1,8.049627393E-2,-2.789491415E-1
2.770181283E1,-3.314706087E-1,6.892926991E-2,-3.265905082E-1
2.771180883E1,-3.967960775E-1,1.282173693E-1,-3.348116875E-1
2.772180483E1,-3.995826840E-1,2.329981625E-1,-2.983517647E-1
2.773179983E1,-3.557031155E-1,3.181332946E-1,-2.232782990E-1
2.774179583E1,-2.709293962E-1,3.814094663E-1,-1.266603619E-1
2.775179183E1,-1.610623002E-1,3.939982355E-1,-2.023937739E-2
2.776178783E1,-4.568093270E-2,3.436318636E-1,7.376481593E-2
2.777178283E1,4.307717085E-2,2.504822016E-1,1.414775550E-1
2.778177958E1,1.042174175E-1,1.712661684E-1,1.759918332E-1
2.779177558E1,1.314527690E-1,1.104523465E-1,1.560823172E-1
2.780177158E1,1.189396009E-1,5.901347473E-2,7.794798911E-2
2.781176758E1,7.896421850E-2,4.820982739E-2,-2.322043478E-2
2.782176258E1,2.508337423E-2,3.848007321E-2,-9.509316087E-2
2.783175858E1,-4.227808863E-2,2.634884417E-2,-8.907015622E-2
2.784175458E1,-1.174966022E-1,6.040615961E-3,-3.308767825E-2
2.785175058E1,-1.834644377E-1,-1.400632784E-2,5.103811622E-2
2.786174558E1,-2.465236187E-1,-4.934484139E-2,1.549664736E-1
2.787174158E1,-3.279044926E-1,-8.532547951E-2,2.426971197E-1
2.788173758E1,-4.346111119E-1,-7.241693884E-2,2.758615315E-1
2.789173358E1,-5.429362059E-1,-2.841405757E-2,2.618290782E-1
2.790172958E1,-6.111045480E-1,3.442826122E-2,2.246483266E-1
2.791172458E1,-6.176071763E-1,1.059093699E-1,2.017928064E-1
2.792172058E1,-5.632032156E-1,1.501628160E-1,2.004773170E-1
2.793171658E1,-4.615402520E-1,1.464349180E-1,2.316725105E-1
2.794171258E1,-3.373365402E-1,9.172452986E-2,3.083699644E-1
2.795170758E1,-2.153270394E-1,8.798759431E-3,3.999283910E-1
2.796170358E1,-1.462168992E-1,-7.549321651E-2,4.632380307E-1
2.797169958E1,-1.337184161E-1,-1.192918345E-1,4.847603738E-1
2.798169558E1,-1.759621948E-1,-1.182767525E-1,4.954442680E-1
2.799169158E1,-2.097467929E-1,-3.727511317E-2,4.652248621E-1
2.800168658E1,-1.609273702E-1,6.755542755E-2,4.220848680E-1
2.801168258E1,-1.580319926E-2,1.245558634E-1,3.914167285E-1
2.802167858E1,2.013947219E-1,1.789573133E-1,3.648097515E-1
2.803167458E1,4.310491979E-1,1.476593167E-1,3.477886915E-1
2.804166958E1,5.931626558E-1,-5.436463282E-3,3.526038527E-1
2.805166558E1,6.496999264E-1,-1.996200532E-1,3.567227125E-1
2.806166158E1,6.172580719E-1,-3.730440140E-1,3.593297303E-1
2.807165758E1,5.006982088E-1,-4.762252569E-1,3.192648590E-1
2.808165358E1,3.549481332E-1,-5.499362350E-1,1.920882910E-1
2.809164858E1,2.396929115E-1,-5.658555627E-1,1.161332615E-2
2.810164458E1,1.885525882E-1,-4.793587327E-1,-1.540409923E-1
2.811164058E1,1.966190338E-1,-3.174630404E-1,-2.672793865E-1
2.812163658E1,2.569054663E-1,-1.511211097E-1,-3.429606557E-1
2.813163258E1,4.058816433E-1,-2.531577647E-2,-3.482909799E-1
2.814162758E1,6.192920208E-1,3.891883045E-2,-2.588644922E-1
2.815162358E1,8.427131176E-1,4.072631896E-2,-1.396507323E-1
2.816161958E1,1.015155196E0,-4.866470769E-2,-2.029918134E-2
2.817161558E1,1.110293984E0,-1.989330351E-1,7.065389305E-2
2.818161058E1,1.094838142E0,-3.716497719E-1,1.140814275E-1
2.819160658E1,9.477385283E-1,-5.318988562E-1,9.984736145E-2
2.820160258E1,6.990283728E-1,-6.290013790E-1,4.311354831E-2
2.821159858E1,3.881882131E-1,-6.395367980E-1,-3.841327131E-2
2.822159458E1,8.620996028E-2,-5.481543541E-1,-1.128506511E-1
2.823158958E1,-1.324872226E-1,-3.843973577E-1,-1.734532714E-1
2.824158558E1,-2.565190196E-1,-2.414578199E-1,-1.810173392E-1
2.825158158E1,-2.910410762E-1,-1.515369862E-1,-1.345307976E-1
2.826157758E1,-2.670678496E-1,-9.133985639E-2,-5.179717019E-2
2.827157358E1,-2.095566243E-1,-7.462318987E-2,4.048375785E-2
2.828156858E1,-1.262868941E-1,-9.137719125E-2,1.272733212E-1
2.829156458E1,-4.517685995E-2,-1.234837323E-1,1.960353404E-1
2.830156058E1,1.409357786E-2,-1.607371420E-1,2.258558124E-1
2.831155658E1,3.367074206E-2,-2.154438049E-1,2.268252075E-1
2.832155158E1,4.090012237E-2,-2.850954235E-1,2.089700103E-1
2.833154758E1,5.455947667E-2,-3.473950028E-1,1.899997741E-1
2.834154358E1,9.358561784E-2,-3.810389638E-1,1.652740389E-1
2.835153958E1,1.604746431E-1,-3.890060782E-1,1.488649696E-1
2.836153558E1,2.437883317E-1,-3.791543841E-1,1.454646140E-1
2.837153058E1,3.198362291E-1,-3.622553051E-1,1.515049338E-1
2.838152658E1,3.738440275E-1,-3.448085487E-1,1.497226208E-1
2.839152258E1,3.784206510E-1,-3.380036354E-1,1.266625822E-1
2.840151858E1,3.359239101E-1,-3.351253271E-1,8.968336135E-2
2.841151358E1,2.776750028E-1,-3.254380822E-1,2.663968131E-2
2.842150958E1,2.375374287E-1,-3.185729682E-1,-3.603595123E-2
2.843150558E1,2.054532617E-1,-3.122461140E-1,-7.097635418E-2
2.844150158E1,1.842242628E-1,-3.004921079E-1,-8.371449262E-2
2.845149758E1,1.545009762E-1,-2.821218967E-1,-9.071567655E-2
2.846149258E1,1.121803522E-1,-2.560167611E-1,-1.150480881E-1
2.847148858E1,4.284441844E-2,-2.257118374E-1,-1.609253138E-1
2.848148458E1,-5.542789772E-2,-1.838854700E-1,-1.999803632E-1
2.849148058E1,-1.495527923E-1,-1.585625261E-1,-2.289805859E-1
2.850147658E1,-2.103841901E-1,-1.456948519E-1,-2.474005222E-1
2.851147158E1,-2.328178585E-1,-1.438921541E-1,-2.550869286E-1
2.852146758E1,-2.110847533E-1,-1.480081826E-1,-2.562597692E-1
2.853146358E1,-1.419573426E-1,-1.360266209E-1,-2.652993202E-1
2.854145958E1,-1.003449708E-1,-1.060860232E-1,-2.790566683E-1
2.855145558E1,-1.500970721E-1,-7.428734750E-2,-2.981059849E-1
2.856145058E1,-2.836450338E-1,-3.897320107E-2,-3.252889812E-1
2.857144658E1,-4.692932069E-1,7.763678208E-3,-3.519605398E-1
2.858144258E1,-6.681650281E-1,5.025895312E-2,-3.447007239E-1
2.859143858E1,-8.161747456E-1,6.511672586E-2,-2.932969034E-1
2.860143358E1,-8.395397663E-1,3.671527654E-2,-2.217085958E-1
2.861142958E1,-7.236073017E-1,-6.994120777E-3,-1.772609651E-1
2.862142558E1,-5.028780699E-1,-5.770118535E-2,-1.794815809E-1
2.863142158E1,-2.462702245E-1,-1.093878150E-1,-2.374607325E-1
2.864141758E1,2.304590866E-2,-1.519214213E-1,-3.473344445E-1
2.865141258E1,2.717228234E-1,-1.815629303E-1,-4.953441620E-1
2.866140858E1,4.302105904E-1,-1.584928930E-1,-6.495483518E-1
2.867140458E1,4.815408885E-1,-8.701977134E-2,-7.733438015E-1
2.868140058E1,4.467542768E-1,-6.802468561E-3,-8.472812772E-1
2.869139558E1,3.987801075E-1,5.336207151E-2,-8.674089313E-1
2.870139158E1,3.373830020E-1,7.873011380E-2,-8.306441307E-1
2.871138758E1,2.430500984E-1,6.187949330E-2,-7.226537466E-1
2.872138358E1,1.073935404E-1,2.057827637E-2,-5.704422593E-1
2.873137958E1,-5.077292025E-2,-2.877835557E-2,-4.255005419E-1
2.874137458E1,-1.889923215E-1,-4.589830339E-2,-3.303842545E-1
2.875137058E1,-2.650639117E-1,-5.407335237E-3,-3.196794093E-1
2.876136658E1,-2.890907824E-1,3.739724308E-2,-3.516581357E-1
2.877136258E1,-2.814307511E-1,3.582491353E-2,-3.739932775E-1
2.878135783E1,-2.595383823E-1,-1.774496213E-2,-3.541401625E-1
2.879135283E1,-2.180756330E-1,-9.383121133E-2,-2.903388143E-1
2.880134883E1,-1.518350840E-1,-1.761125773E-1,-2.054495811E-1
2.881134483E1,-5.869502947E-2,-2.525844574E-1,-9.521575272E-2
2.882134083E1,3.318581730E-2,-3.248172402E-1,8.475957438E-3
2.883133683E1,1.222371310E-1,-4.000853896E-1,8.880755305E-2
2.884133183E1,2.024627626E-1,-4.575977921E-1,1.505677104E-1
2.885132783E1,2.843011618E-1,-4.832605422E-1,1.871888340E-1
2.886132383E1,3.319205046E-1,-4.898034632E-1,1.949355155E-1
2.887131983E1,3.383645415E-1,-4.600708485E-1,1.636939645E-1
2.888131483E1,3.329580724E-1,-4.171759486E-1,1.041032523E-1
2.889131083E1,3.068346083E-1,-3.988872170E-1,7.376824319E-2
2.890130683E1,2.555874586E-1,-4.187844098E-1,9.731057286E-2
2.891130283E1,2.136288285E-1,-4.586306214E-1,1.662686020E-1
2.892129883E1,1.987934262E-1,-5.214958787E-1,2.364716530E-1
2.893129383E1,2.019127756E-1,-5.885103345E-1,2.927245498E-1
2.894128983E1,2.234333754E-1,-6.305447817E-1,3.143405616E-1
2.895128583E1,2.508434355E-1,-6.333283186E-1,3.138870299E-1
2.896128183E1,2.616570592E-1,-6.037252545E-1,2.963645756E-1
2.897127783E1,2.446359992E-1,-5.620867610E-1,2.738973498E-1
2.898127283E1,2.042814046E-1,-4.995298088E-1,2.664160728E-1
2.899126883E1,1.470585912E-1,-4.431748986E-1,2.698773742E-1
2.900126483E1,7.570539415E-2,-3.953303397E-1,2.727988362E-1
2.901126083E1,-9.382071905E-3,-3.487108946E-1,2.728944421E-1
2.902125583E1,-7.327447087E-2,-3.148279786E-1,2.828747034E-1
2.903125183E1,-1.111486182E-1,-2.812774777E-1,3.091044426E-1
2.904124783E1,-1.076021567E-1,-2.445772886E-1,3.249494433E-1
2.905124383E1,-3.222697973E-2,-2.218336314E-1,3.479466438E-1
2.906123983E1,1.100027934E-1,-2.168185264E-1,3.658499122E-1
2.907123483E1,2.857480049E-1,-2.198558599E-1,3.675120175E-1
2.908123083E1,4.599454701E-1,-2.305272818E-1,3.263643384E-1
2.909122683E1,6.016203165E-1,-2.484935075E-1,2.678973079E-1
2.910122283E1,6.743379831E-1,-2.582417428E-1,2.251345515E-1
2.911121883E1,6.860684156E-1,-2.635044158E-1,2.092277557E-1
2.912121383E1,6.589641571E-1,-2.871246338E-1,2.170064002E-1
2.913120983E1,6.220868230E-1,-3.519835472E-1,2.729910910E-1
2.914120583E1,5.956586003E-1,-4.545280933E-1,3.366481066E-1
2.915120183E1,6.107869744E-1,-5.563284755E-1,4.196410179E-1
2.916119783E1,6.529184580E-1,-6.269279122E-1,4.600469768E-1
2.917119283E1,7.042577863E-1,-6.904110312E-1,4.523919821E-1
2.918118883E1,7.588999867E-1,-7.363103628E-1,4.229808152E-1
2.919118483E1,8.020924330E-1,-7.845271826E-1,3.799811304E-1
2.920118083E1,8.381966949E-1,-8.244712353E-1,3.305076361E-1
2.921117583E1,8.601095080E-1,-8.754364252E-1,2.668058872E-1
2.922117183E1,8.836298585E-1,-9.071447849E-1,1.890675426E-1
2.923116783E1,9.285944104E-1,-9.183607101E-1,1.278265566E-1
2.924116383E1,9.910517931E-1,-9.355754256E-1,7.366285473E-2
2.925115983E1,1.089958668E0,-9.680684209E-1,2.908286639E-2
2.926115483E1,1.233182073E0,-1.023409367E0,-8.823578246E-4
2.927115083E1,1.392997026E0,-1.137836337E0,3.804539330E-3
2.928114683E1,1.525202274E0,-1.317462087E0,3.651243448E-2
2.929114283E1,1.613185644E0,-1.537018180E0,9.896196425E-2
2.930113883E1,1.643225670E0,-1.758818269E0,1.844653338E-1
2.931113383E1,1.616346121E0,-1.962775469E0,2.513144016E-1
2.932112983E1,1.576980591E0,-2.129653454E0,2.688236535E-1
2.933112583E1,1.593511820E0,-2.245761156E0,2.532857060E-1
2.934112183E1,1.639455795E0,-2.343519211E0,2.385088801E-1
2.935111783E1,1.721883297E0,-2.398649216E0,2.178459466E-1
2.936111283E1,1.850145340E0,-2.399090528E0,1.757199466E-1
2.937110883E1,1.969393134E0,-2.366684198E0,1.303239763E-1
2.938110483E1,2.010533810E0,-2.299698114E0,1.038949043E-1
2.939110083E1,1.952887654E0,-2.213091373E0,9.480952471E-2
2.940109583E1,1.806134582E0,-2.103372335E0,1.060687080E-1
2.941109183E1,1.628078341E0,-1.974707842E0,1.242511794E-1
2.942108783E1,1.473612189E0,-1.836361766E0,1.386833489E-1
2.943108383E1,1.390807271E0,-1.700800538E0,1.616602987E-1
2.944107983E1,1.371628881E0,-1.616397381E0,1.963008195E-1
2.945107483E1,1.420395374E0,-1.584393144E0,2.297285497E-1
2.946107083E1,1.524952769E0,-1.599227309E0,2.568730712E-1
2.947106683E1,1.657996416E0,-1.621360540E0,2.606265247E-1
2.948106283E1,1.764896274E0,-1.669650078E0,2.417247146E-1
2.949105883E1,1.830225945E0,-1.733469248E0,1.987570077E-1
2.950105383E1,1.859305978E0,-1.800448895E0,1.347170323E-1
2.951104983E1,1.842109680E0,-1.870082855E0,6.364312023E-2
2.952104583E1,1.794052362E0,-1.921644092E0,7.399923168E-3
2.953104183E1,1.734505653E0,-1.961740613E0,-2.497586049E-2
2.954103783E1,1.689672589E0,-1.984820008E0,-3.005452268E-2
2.955103283E1,1.678158402E0,-1.982614875E0,-1.495972648E-2
2.956102883E1,1.695995808E0,-1.945627451E0,7.239800878E-3
2.957102483E1,1.732298374E0,-1.890597224E0,2.807504125E-2
2.958102083E1,1.787439823E0,-1.812940359E0,4.987471178E-2
2.959101683E1,1.799764872E0,-1.707686901E0,4.550313205E-2
2.960101183E1,1.710279107E0,-1.589624166E0,2.160402574E-2
2.961100783E1,1.519644618E0,-1.496528625E0,-3.814106435E-2
2.962100383E1,1.230387688E0,-1.397224784E0,-1.506911814E-1
2.963099983E1,8.877019286E-1,-1.288035989E0,-2.790403664E-1
2.964099483E1,5.564010143E-1,-1.192077041E0,-3.957598805E-1
2.965099083E1,2.799979150E-1,-1.118971586E0,-4.733151197E-1
2.966098683E1,7.957620919E-2,-1.078464866E0,-5.143757463E-1
2.967098283E1,-4.326129705E-2,-1.030748725E0,-5.314279199E-1
2.968097883E1,-1.304774880E-1,-9.360294342E-1,-5.447641611E-1
2.969097383E1,-2.119118869E-1,-8.251545429E-1,-5.437396169E-1
2.970096983E1,-3.227934539E-1,-6.862682104E-1,-5.310617685E-1
2.971096583E1,-4.880146086E-1,-5.489503145E-1,-5.083388686E-1
2.972096183E1,-6.688666344E-1,-4.450104237E-1,-4.507863224E-1
2.973095783E1,-7.925369143E-1,-3.513646126E-1,-3.780247569E-1
2.974095283E1,-8.328532577E-1,-2.731415033E-1,-3.267487586E-1
2.975094883E1,-7.898749113E-1,-2.016476244E-1,-3.052338958E-1
2.976094483E1,-6.304589510E-1,-1.344656348E-1,-3.139788210E-1
2.977094083E1,-3.608892262E-1,-9.459678084E-2,-3.170933723E-1
2.978093683E1,-6.400096230E-3,-1.068253145E-1,-3.181305528E-1
2.979093246E1,3.196304739E-1,-1.736560166E-1,-3.297451437E-1
2.980092846E1,5.409206748E-1,-2.576114833E-1,-3.477273583E-1
2.981092446E1,6.570986509E-1,-3.232485652E-1,-3.666608334E-1
2.982092046E1,7.185776830E-1,-3.369895518E-1,-3.711816370E-1
2.983091646E1,7.021949887E-1,-3.757771552E-1,-3.433899581E-1
2.984091146E1,6.084100008E-1,-4.205948412E-1,-3.071466684E-1
2.985090746E1,4.315910339E-1,-4.476999640E-1,-2.717159986E-1
2.986090346E1,1.875630319E-1,-4.778454006E-1,-2.020084262E-1
2.987089946E1,-3.596726805E-2,-4.915553331E-1,-9.762529284E-2
